run,variant,candidates,long_only,pyramiding,seed,total_return,sharpe,max_drawdown,n_trades,win_rate
leaderboard_rules,ls,screened five,False,False,410,0.038,0.9287,-0.0817,33,0.5152
leaderboard_rules,ls,screened five,False,False,411,-0.0783,-2.6594,-0.1279,22,0.2273
leaderboard_rules,ls,screened five,False,False,412,-0.0275,-0.3874,-0.0895,38,0.3947
leaderboard_rules,ls,screened five,False,False,413,-0.108,-2.4396,-0.1204,30,0.3333
leaderboard_rules,ls,screened five,False,False,414,0.0039,0.1793,-0.0777,27,0.4815
leaderboard_rules,ls,screened five,False,False,415,0.2182,4.7753,-0.0251,23,0.5652
leaderboard_rules,ls,screened five,False,False,416,-0.0477,-1.7897,-0.0673,29,0.3448
leaderboard_rules,ls,screened five,False,False,417,-0.1214,-2.3398,-0.1492,34,0.3824
leaderboard_rules,ls,screened five,False,False,418,-0.0602,-1.4314,-0.1432,32,0.4375
leaderboard_rules,ls,screened five,False,False,419,0.1088,3.1498,-0.0398,27,0.4815
leaderboard_rules,ls,screened five,False,False,420,-0.07,-2.0203,-0.1046,36,0.3333
leaderboard_rules,ls,screened five,False,False,421,0.0182,0.5667,-0.0546,31,0.3548
leaderboard_rules,ls,screened five,False,False,422,-0.0571,-1.4781,-0.0759,28,0.2857
leaderboard_rules,ls,screened five,False,False,423,-0.0244,-0.5007,-0.0963,28,0.5357
leaderboard_rules,ls,screened five,False,False,424,0.0205,0.577,-0.0985,25,0.36
leaderboard_rules,ls,screened five,False,False,425,-0.1073,-4.5783,-0.1193,30,0.3
leaderboard_rules,ls,screened five,False,False,426,0.0618,1.9017,-0.0404,28,0.4643
leaderboard_rules,ls,screened five,False,False,427,-0.0205,-0.5151,-0.0618,29,0.3103
leaderboard_rules,ls,screened five,False,False,428,-0.1023,-3.3691,-0.143,28,0.3929
leaderboard_rules,ls,screened five,False,False,429,0.0293,0.9133,-0.0799,29,0.4828
leaderboard_rules,ls,screened five,False,False,430,-0.0575,-1.5812,-0.0933,25,0.36
leaderboard_rules,ls,screened five,False,False,431,-0.0748,-2.4473,-0.123,22,0.3182
leaderboard_rules,ls,screened five,False,False,432,-0.1349,-3.2935,-0.1606,29,0.3448
leaderboard_rules,ls,screened five,False,False,433,-0.0881,-2.4418,-0.1275,26,0.4231
leaderboard_rules,ls,screened five,False,False,434,0.025,0.7281,-0.0583,25,0.4
leaderboard_rules,ls,screened five,False,False,435,-0.0378,-0.9946,-0.0594,30,0.4
leaderboard_rules,ls,screened five,False,False,436,0.0394,1.3181,-0.0337,23,0.5217
leaderboard_rules,ls,screened five,False,False,437,-0.161,-4.4402,-0.1631,31,0.2258
leaderboard_rules,ls,screened five,False,False,438,-0.0067,-0.1536,-0.0443,22,0.5455
leaderboard_rules,ls,screened five,False,False,439,0.0723,1.8877,-0.0716,29,0.4828
leaderboard_rules,ls,screened five,False,False,440,-0.0388,-1.5687,-0.0742,26,0.4231
leaderboard_rules,ls,screened five,False,False,441,0.0021,0.1336,-0.0963,28,0.4286
leaderboard_rules,ls,screened five,False,False,442,-0.072,-2.2276,-0.1089,27,0.2593
leaderboard_rules,ls,screened five,False,False,443,-0.1069,-3.4202,-0.113,26,0.3462
leaderboard_rules,ls,screened five,False,False,444,-0.1308,-3.9284,-0.1499,34,0.2941
leaderboard_rules,ls,screened five,False,False,445,0.0047,0.2145,-0.0402,31,0.3226
leaderboard_rules,ls,screened five,False,False,446,0.0056,0.2154,-0.0942,28,0.5357
leaderboard_rules,ls,screened five,False,False,447,0.0125,0.3702,-0.0779,35,0.4571
leaderboard_rules,ls,screened five,False,False,448,-0.0714,-1.4835,-0.1104,23,0.3043
leaderboard_rules,ls,screened five,False,False,449,-0.0404,-1.1383,-0.1035,28,0.5
leaderboard_rules,ls,screened five,False,False,450,-0.0935,-2.4764,-0.1228,38,0.3947
leaderboard_rules,ls,screened five,False,False,451,0.0115,0.3691,-0.0655,29,0.4828
leaderboard_rules,ls,screened five,False,False,452,0.126,3.558,-0.0413,20,0.55
leaderboard_rules,ls,screened five,False,False,453,0.0253,0.709,-0.0529,31,0.3871
leaderboard_rules,ls,screened five,False,False,454,0.0131,0.4795,-0.0564,30,0.3667
leaderboard_rules,ls,screened five,False,False,455,-0.0437,-1.0474,-0.076,27,0.3704
leaderboard_rules,ls,screened five,False,False,456,-0.0788,-1.5825,-0.1284,30,0.4333
leaderboard_rules,ls,screened five,False,False,457,-0.1406,-5.0632,-0.1462,28,0.2857
leaderboard_rules,ls,screened five,False,False,458,0.059,1.322,-0.0766,29,0.4483
leaderboard_rules,ls,screened five,False,False,459,-0.0538,-1.6048,-0.0936,28,0.3929
leaderboard_rules,ls,screened five,False,False,460,0.0403,1.2607,-0.0481,25,0.52
leaderboard_rules,ls,screened five,False,False,461,-0.0189,-0.6458,-0.046,25,0.32
leaderboard_rules,ls,screened five,False,False,462,-0.0632,-1.4511,-0.0892,30,0.3333
leaderboard_rules,ls,screened five,False,False,463,-0.0456,-1.169,-0.0844,29,0.4483
leaderboard_rules,ls,screened five,False,False,464,-0.0641,-1.6622,-0.0823,23,0.3913
leaderboard_rules,ls,screened five,False,False,465,-0.031,-0.6129,-0.0685,29,0.4138
leaderboard_rules,ls,screened five,False,False,466,-0.0364,-0.9237,-0.0589,33,0.3939
leaderboard_rules,ls,screened five,False,False,467,-0.041,-0.8762,-0.1164,28,0.3571
leaderboard_rules,ls,screened five,False,False,468,0.1234,2.8232,-0.0691,32,0.4062
leaderboard_rules,ls,screened five,False,False,469,-0.0965,-2.2777,-0.1351,26,0.3846
leaderboard_rules,ls,screened five,False,False,470,-0.1293,-4.6414,-0.1533,25,0.24
leaderboard_rules,ls,screened five,False,False,471,0.0106,0.3652,-0.1035,26,0.3846
leaderboard_rules,ls,screened five,False,False,472,-0.0607,-1.8369,-0.075,32,0.4062
leaderboard_rules,ls,screened five,False,False,473,-0.122,-3.2781,-0.1252,31,0.2581
leaderboard_rules,ls,screened five,False,False,474,-0.1034,-3.4362,-0.1161,27,0.4444
leaderboard_rules,ls,screened five,False,False,475,-0.0808,-2.2083,-0.1467,29,0.4138
leaderboard_rules,ls,screened five,False,False,476,-0.0744,-1.5165,-0.1259,27,0.3333
leaderboard_rules,ls,screened five,False,False,477,-0.0333,-0.9364,-0.0599,23,0.3913
leaderboard_rules,ls,screened five,False,False,478,0.0112,0.4183,-0.0651,25,0.44
leaderboard_rules,ls,screened five,False,False,479,-0.0276,-0.8414,-0.0459,29,0.4483
leaderboard_rules,ls,screened five,False,False,480,0.0782,2.1324,-0.0543,22,0.4545
leaderboard_rules,ls,screened five,False,False,481,0.0376,1.2116,-0.0392,31,0.4839
leaderboard_rules,ls,screened five,False,False,482,-0.0609,-1.5884,-0.0921,29,0.3448
leaderboard_rules,ls,screened five,False,False,483,-0.0174,-0.4381,-0.0526,24,0.375
leaderboard_rules,ls,screened five,False,False,484,0.0219,0.5866,-0.0673,28,0.4286
leaderboard_rules,ls,screened five,False,False,485,0.0419,1.1923,-0.0803,27,0.4444
leaderboard_rules,ls,screened five,False,False,486,-0.0139,-0.3277,-0.0685,27,0.2222
leaderboard_rules,ls,screened five,False,False,487,-0.0483,-1.4638,-0.0853,31,0.4516
leaderboard_rules,ls,screened five,False,False,488,-0.0403,-1.1488,-0.0749,35,0.4286
leaderboard_rules,ls,screened five,False,False,489,0.0361,1.6294,-0.0182,24,0.5
leaderboard_rules,ls,screened five,False,False,490,-0.0867,-2.5475,-0.1328,31,0.3548
leaderboard_rules,ls,screened five,False,False,491,-0.096,-3.3723,-0.1119,25,0.32
leaderboard_rules,ls,screened five,False,False,492,0.0364,0.9208,-0.0585,20,0.5
leaderboard_rules,ls,screened five,False,False,493,-0.0315,-0.7457,-0.0997,18,0.3889
leaderboard_rules,ls,screened five,False,False,494,0.0484,1.3019,-0.0782,33,0.3636
leaderboard_rules,ls,screened five,False,False,495,-0.0661,-1.3175,-0.1374,29,0.3448
leaderboard_rules,ls,screened five,False,False,496,-0.1052,-3.1977,-0.1438,26,0.3462
leaderboard_rules,ls,screened five,False,False,497,0.0258,0.8592,-0.0757,27,0.4444
leaderboard_rules,ls,screened five,False,False,498,0.0561,1.293,-0.0389,37,0.5135
leaderboard_rules,ls,screened five,False,False,499,-0.0676,-2.0811,-0.1056,27,0.2963
position_limit,ls_cap25,screened five,False,False,0,-0.097,-4.0793,-0.1107,24,0.2083
position_limit,ls_cap25,screened five,False,False,1,0.0438,1.4821,-0.0276,32,0.4375
position_limit,ls_cap25,screened five,False,False,2,0.0321,1.0973,-0.0461,28,0.4643
position_limit,ls_cap25,screened five,False,False,3,0.0474,1.5603,-0.0499,30,0.5333
position_limit,ls_cap25,screened five,False,False,4,-0.0657,-1.5304,-0.1112,28,0.25
position_limit,ls_cap25,screened five,False,False,5,-0.0615,-1.674,-0.1081,31,0.3548
position_limit,ls_cap25,screened five,False,False,6,0.0568,1.5927,-0.0511,23,0.4348
position_limit,ls_cap25,screened five,False,False,7,0.0106,0.4821,-0.0503,27,0.4444
position_limit,ls_cap25,screened five,False,False,8,-0.0096,-0.2803,-0.0522,24,0.4583
position_limit,ls_cap25,screened five,False,False,9,-0.1365,-5.2686,-0.1458,23,0.1739
position_limit,ls_cap25,screened five,False,False,10,-0.0371,-1.0927,-0.0511,27,0.2963
position_limit,ls_cap25,screened five,False,False,11,-0.0032,-0.0624,-0.0713,27,0.4815
position_limit,ls_cap25,screened five,False,False,12,-0.0746,-3.284,-0.0864,31,0.2903
position_limit,ls_cap25,screened five,False,False,13,-0.0704,-2.4377,-0.1108,27,0.3704
position_limit,ls_cap25,screened five,False,False,14,-0.052,-1.7911,-0.0912,32,0.3438
position_limit,ls_cap25,screened five,False,False,15,-0.0301,-0.7242,-0.0739,27,0.4444
position_limit,ls_cap25,screened five,False,False,16,-0.0539,-2.1319,-0.07,32,0.375
position_limit,ls_cap25,screened five,False,False,17,-0.0303,-0.9518,-0.0684,32,0.3125
position_limit,ls_cap25,screened five,False,False,18,-0.1196,-2.6941,-0.1369,28,0.25
position_limit,ls_cap25,screened five,False,False,19,-0.0408,-1.424,-0.0703,29,0.3793
position_limit,ls_cap25,screened five,False,False,20,-0.1221,-2.6134,-0.1419,30,0.3
position_limit,ls_cap25,screened five,False,False,21,-0.0766,-2.6243,-0.119,29,0.3103
position_limit,ls_cap25,screened five,False,False,22,-0.0002,0.0733,-0.0768,32,0.4688
position_limit,ls_cap25,screened five,False,False,23,-0.0542,-1.2092,-0.0923,30,0.3333
position_limit,ls_cap25,screened five,False,False,24,0.0867,1.7019,-0.0725,20,0.35
position_limit,ls_cap25,screened five,False,False,25,-0.0188,-0.4768,-0.0654,27,0.4815
position_limit,ls_cap25,screened five,False,False,26,0.0587,1.4053,-0.0649,25,0.52
position_limit,ls_cap25,screened five,False,False,27,0.0065,0.2754,-0.0568,26,0.3846
position_limit,ls_cap25,screened five,False,False,28,-0.0317,-0.8682,-0.068,28,0.3571
position_limit,ls_cap25,screened five,False,False,29,-0.0496,-1.1023,-0.1032,28,0.25
position_limit,ls_cap25,screened five,False,False,30,-0.0695,-1.8746,-0.0704,25,0.32
position_limit,ls_cap25,screened five,False,False,31,0.0278,0.8681,-0.0528,28,0.5
position_limit,ls_cap25,screened five,False,False,32,0.0171,0.5261,-0.0587,32,0.4062
position_limit,ls_cap25,screened five,False,False,33,-0.0701,-1.6857,-0.1107,30,0.4333
position_limit,ls_cap25,screened five,False,False,34,-0.0684,-2.6982,-0.0915,24,0.2083
position_limit,ls_cap25,screened five,False,False,35,-0.0065,-0.1974,-0.0383,31,0.3871
position_limit,ls_cap25,screened five,False,False,36,-0.0397,-0.8198,-0.1159,32,0.3125
position_limit,ls_cap25,screened five,False,False,37,-0.073,-2.2327,-0.1052,32,0.4062
position_limit,ls_cap25,screened five,False,False,38,-0.079,-2.1155,-0.1172,26,0.3077
position_limit,ls_cap25,screened five,False,False,39,0.0044,0.2572,-0.0317,26,0.4231
position_limit,ls_cap25,screened five,False,False,40,-0.0922,-2.668,-0.1303,29,0.3103
position_limit,ls_cap25,screened five,False,False,41,-0.0168,-0.462,-0.0688,26,0.3077
position_limit,ls_cap25,screened five,False,False,42,-0.0508,-1.3131,-0.1297,31,0.3548
position_limit,ls_cap25,screened five,False,False,43,0.0062,0.251,-0.0477,25,0.36
position_limit,ls_cap25,screened five,False,False,44,-0.0526,-2.3208,-0.0758,29,0.3103
position_limit,ls_cap25,screened five,False,False,45,-0.0892,-3.4871,-0.1152,22,0.2273
position_limit,ls_cap25,screened five,False,False,46,0.1123,2.999,-0.0536,28,0.5
position_limit,ls_cap25,screened five,False,False,47,0.0784,2.5861,-0.0411,25,0.48
position_limit,ls_cap25,screened five,False,False,48,0.064,1.9413,-0.0671,27,0.5185
position_limit,ls_cap25,screened five,False,False,49,0.0251,0.8941,-0.0383,28,0.5
position_limit,ls_cap25,screened five,False,False,50,-0.0082,-0.1778,-0.0722,33,0.3939
position_limit,ls_cap25,screened five,False,False,51,0.0622,1.9611,-0.056,32,0.5625
position_limit,ls_cap25,screened five,False,False,52,0.1729,3.4839,-0.0395,30,0.6333
position_limit,ls_cap25,screened five,False,False,53,-0.0775,-3.6175,-0.0863,23,0.4348
position_limit,ls_cap25,screened five,False,False,54,0.0419,1.1466,-0.0471,34,0.3529
position_limit,ls_cap25,screened five,False,False,55,-0.0462,-1.3458,-0.0692,30,0.3333
position_limit,ls_cap25,screened five,False,False,56,-0.056,-1.812,-0.0803,29,0.3103
position_limit,ls_cap25,screened five,False,False,57,-0.086,-3.4714,-0.0875,28,0.3571
position_limit,ls_cap25,screened five,False,False,58,0.0184,0.5472,-0.063,31,0.3871
position_limit,ls_cap25,screened five,False,False,59,-0.009,-0.3195,-0.0378,33,0.4848
position_limit,ls_cap25,screened five,False,False,60,-0.0571,-1.2866,-0.0939,28,0.3571
position_limit,ls_cap25,screened five,False,False,61,-0.0778,-3.1994,-0.1156,30,0.3333
position_limit,ls_cap25,screened five,False,False,62,-0.0569,-1.7042,-0.1028,24,0.2917
position_limit,ls_cap25,screened five,False,False,63,0.022,0.9185,-0.0282,32,0.3125
position_limit,ls_cap25,screened five,False,False,64,-0.0708,-3.9332,-0.0825,19,0.4211
position_limit,ls_cap25,screened five,False,False,65,-0.0143,-0.3652,-0.0539,22,0.4545
position_limit,ls_cap25,screened five,False,False,66,0.0361,0.8571,-0.0967,33,0.4242
position_limit,ls_cap25,screened five,False,False,67,-0.0602,-2.1672,-0.0695,29,0.3448
position_limit,ls_cap25,screened five,False,False,68,0.0043,0.1887,-0.0579,32,0.375
position_limit,ls_cap25,screened five,False,False,69,-0.0047,-0.1003,-0.0355,29,0.3448
position_limit,ls_cap25,screened five,False,False,70,-0.0263,-0.7809,-0.0793,33,0.303
position_limit,ls_cap25,screened five,False,False,71,-0.0131,-0.4509,-0.0371,30,0.4333
position_limit,ls_cap25,screened five,False,False,72,-0.0162,-0.3641,-0.0666,28,0.3571
position_limit,ls_cap25,screened five,False,False,73,0.0387,1.14,-0.1052,37,0.3514
position_limit,ls_cap25,screened five,False,False,74,-0.075,-3.191,-0.0932,28,0.25
position_limit,ls_cap25,screened five,False,False,75,-0.0264,-0.9293,-0.0683,25,0.4
position_limit,ls_cap25,screened five,False,False,76,-0.081,-2.3971,-0.1145,30,0.2667
position_limit,ls_cap25,screened five,False,False,77,-0.0067,-0.0998,-0.0676,27,0.4815
position_limit,ls_cap25,screened five,False,False,78,0.1053,1.8417,-0.1209,22,0.5455
position_limit,ls_cap25,screened five,False,False,79,-0.0237,-1.0812,-0.0468,20,0.3
position_limit,ls_cap25,screened five,False,False,80,-0.1665,-4.6443,-0.182,29,0.1379
position_limit,ls_cap25,screened five,False,False,81,-0.0031,-0.0204,-0.039,32,0.4688
position_limit,ls_cap25,screened five,False,False,82,-0.1114,-3.4025,-0.1301,31,0.3548
position_limit,ls_cap25,screened five,False,False,83,0.0356,1.2178,-0.0386,29,0.4138
position_limit,ls_cap25,screened five,False,False,84,-0.0463,-0.8962,-0.1043,26,0.5
position_limit,ls_cap25,screened five,False,False,85,-0.0291,-0.8038,-0.0614,25,0.44
position_limit,ls_cap25,screened five,False,False,86,-0.0838,-3.031,-0.0924,26,0.4615
position_limit,ls_cap25,screened five,False,False,87,-0.0956,-3.284,-0.1158,23,0.3478
position_limit,ls_cap25,screened five,False,False,88,-0.0781,-2.5029,-0.0781,25,0.24
position_limit,ls_cap25,screened five,False,False,89,-0.056,-2.0926,-0.0907,33,0.3939
position_limit,ls_cap25,screened five,False,False,90,0.0085,0.3039,-0.1056,30,0.4333
position_limit,ls_cap25,screened five,False,False,91,0.0142,0.5583,-0.0603,24,0.4167
position_limit,ls_cap25,screened five,False,False,92,-0.134,-4.282,-0.1379,33,0.2424
position_limit,ls_cap25,screened five,False,False,93,0.043,1.1696,-0.0549,30,0.5
position_limit,ls_cap25,screened five,False,False,94,0.0962,2.0886,-0.0587,29,0.5172
position_limit,ls_cap25,screened five,False,False,95,0.0093,0.3685,-0.0515,25,0.48
position_limit,ls_cap25,screened five,False,False,96,-0.0312,-1.0112,-0.0798,25,0.44
position_limit,ls_cap25,screened five,False,False,97,-0.068,-1.9211,-0.0826,32,0.3438
position_limit,ls_cap25,screened five,False,False,98,-0.0716,-3.4189,-0.1002,28,0.3214
position_limit,ls_cap25,screened five,False,False,99,-0.0537,-1.4332,-0.0865,29,0.3103
position_limit,ls_cap25,screened five,False,False,100,0.0302,1.0586,-0.0565,22,0.3636
position_limit,ls_cap25,screened five,False,False,101,0.0841,2.4708,-0.0436,31,0.5484
position_limit,ls_cap25,screened five,False,False,102,-0.0845,-2.2144,-0.1241,29,0.3793
position_limit,ls_cap25,screened five,False,False,103,-0.1015,-2.1522,-0.1571,37,0.2973
position_limit,ls_cap25,screened five,False,False,104,-0.0719,-2.1079,-0.1118,29,0.2069
position_limit,ls_cap25,screened five,False,False,105,-0.0725,-4.0253,-0.0753,23,0.3043
position_limit,ls_cap25,screened five,False,False,106,-0.0368,-0.9926,-0.0548,30,0.4
position_limit,ls_cap25,screened five,False,False,107,-0.0484,-1.048,-0.1008,28,0.3571
position_limit,ls_cap25,screened five,False,False,108,0.0396,1.1761,-0.0488,27,0.4444
position_limit,ls_cap25,screened five,False,False,109,0.0282,1.2692,-0.0283,23,0.4348
position_limit,ls_cap25,screened five,False,False,110,-0.0708,-3.2501,-0.0853,28,0.3214
position_limit,ls_cap25,screened five,False,False,111,-0.0158,-0.5697,-0.0559,30,0.4
position_limit,ls_cap25,screened five,False,False,112,-0.0083,-0.1608,-0.0676,31,0.4194
position_limit,ls_cap25,screened five,False,False,113,-0.0208,-0.5998,-0.0702,28,0.4286
position_limit,ls_cap25,screened five,False,False,114,-0.1359,-4.0727,-0.169,32,0.2812
position_limit,ls_cap25,screened five,False,False,115,-0.1105,-4.038,-0.1111,26,0.2692
position_limit,ls_cap25,screened five,False,False,116,-0.0502,-1.1907,-0.081,30,0.4333
position_limit,ls_cap25,screened five,False,False,117,-0.0641,-1.9079,-0.1009,32,0.5312
position_limit,ls_cap25,screened five,False,False,118,-0.1606,-8.1801,-0.1639,23,0.1304
position_limit,ls_cap25,screened five,False,False,119,0.1358,3.426,-0.0253,28,0.5714
position_limit,ls_cap25,screened five,False,False,120,-0.1094,-4.2008,-0.1204,36,0.3056
position_limit,ls_cap25,screened five,False,False,121,-0.066,-1.8117,-0.1191,29,0.3448
position_limit,ls_cap25,screened five,False,False,122,0.0639,1.6001,-0.0737,32,0.5
position_limit,ls_cap25,screened five,False,False,123,0.0159,0.6826,-0.0336,24,0.4167
position_limit,ls_cap25,screened five,False,False,124,-0.0313,-1.0711,-0.0475,26,0.4231
position_limit,ls_cap25,screened five,False,False,125,0.0172,0.6063,-0.0717,32,0.4062
position_limit,ls_cap25,screened five,False,False,126,-0.0532,-2.3514,-0.0722,25,0.36
position_limit,ls_cap25,screened five,False,False,127,-0.0642,-2.5332,-0.0833,24,0.25
position_limit,ls_cap25,screened five,False,False,128,0.0061,0.2559,-0.0581,28,0.4286
position_limit,ls_cap25,screened five,False,False,129,-0.0179,-0.5297,-0.0761,29,0.3448
position_limit,ls_cap25,screened five,False,False,130,-0.1006,-2.3273,-0.1411,33,0.3939
position_limit,ls_cap25,screened five,False,False,131,-0.0413,-1.2777,-0.0822,24,0.2917
position_limit,ls_cap25,screened five,False,False,132,0.0575,1.7922,-0.1015,28,0.5357
position_limit,ls_cap25,screened five,False,False,133,-0.0065,-0.1954,-0.0575,21,0.3333
position_limit,ls_cap25,screened five,False,False,134,-0.037,-1.6819,-0.0415,27,0.3333
position_limit,ls_cap25,screened five,False,False,135,-0.0053,-0.0814,-0.0557,30,0.4
position_limit,ls_cap25,screened five,False,False,136,0.0144,0.4683,-0.0548,29,0.3793
position_limit,ls_cap25,screened five,False,False,137,0.0103,0.5283,-0.038,27,0.4074
position_limit,ls_cap25,screened five,False,False,138,0.0705,3.0062,-0.0378,24,0.5417
position_limit,ls_cap25,screened five,False,False,139,-0.0915,-3.7865,-0.0969,32,0.3438
position_limit,ls_cap25,screened five,False,False,140,-0.1026,-3.7738,-0.1157,31,0.2903
position_limit,ls_cap25,screened five,False,False,141,-0.0618,-1.9286,-0.0836,30,0.2667
position_limit,ls_cap25,screened five,False,False,142,-0.0744,-1.5026,-0.0874,29,0.3448
position_limit,ls_cap25,screened five,False,False,143,-0.0082,-0.1679,-0.0438,32,0.4062
position_limit,ls_cap25,screened five,False,False,144,-0.1576,-3.4964,-0.1755,28,0.2143
position_limit,ls_cap25,screened five,False,False,145,-0.0631,-1.695,-0.0809,26,0.3846
position_limit,ls_cap25,screened five,False,False,146,0.014,0.6181,-0.0282,29,0.3448
position_limit,ls_cap25,screened five,False,False,147,-0.0339,-1.2763,-0.0723,26,0.4615
position_limit,ls_cap25,screened five,False,False,148,-0.0029,-0.0369,-0.0476,25,0.44
position_limit,ls_cap25,screened five,False,False,149,-0.0821,-2.2376,-0.1302,34,0.3824
position_limit,ls_cap25,screened five,False,False,150,-0.0588,-1.8635,-0.0832,30,0.3333
position_limit,ls_cap25,screened five,False,False,151,0.0167,0.482,-0.0765,35,0.4
position_limit,ls_cap25,screened five,False,False,152,-0.0267,-0.7113,-0.0541,27,0.3704
position_limit,ls_cap25,screened five,False,False,153,-0.0449,-1.0691,-0.1018,25,0.28
position_limit,ls_cap25,screened five,False,False,154,0.0263,0.7395,-0.0953,25,0.48
position_limit,ls_cap25,screened five,False,False,155,-0.0952,-2.6153,-0.1538,35,0.3429
position_limit,ls_cap25,screened five,False,False,156,-0.1254,-4.5463,-0.1284,35,0.2286
position_limit,ls_cap25,screened five,False,False,157,-0.0026,-0.0347,-0.0375,23,0.4783
position_limit,ls_cap25,screened five,False,False,158,-0.0788,-3.5494,-0.084,20,0.25
position_limit,ls_cap25,screened five,False,False,159,0.0056,0.2415,-0.041,26,0.3462
position_limit,ls_cap25,screened five,False,False,160,-0.058,-1.4763,-0.0808,32,0.4375
position_limit,ls_cap25,screened five,False,False,161,-0.1521,-6.4542,-0.158,23,0.1739
position_limit,ls_cap25,screened five,False,False,162,-0.0104,-0.3107,-0.0429,28,0.2857
position_limit,ls_cap25,screened five,False,False,163,-0.0634,-1.8344,-0.1253,31,0.4516
position_limit,ls_cap25,screened five,False,False,164,0.0011,0.1106,-0.0901,32,0.4375
position_limit,ls_cap25,screened five,False,False,165,0.0501,1.6498,-0.0604,28,0.6429
position_limit,ls_cap25,screened five,False,False,166,-0.0816,-2.7254,-0.0884,31,0.2903
position_limit,ls_cap25,screened five,False,False,167,-0.0344,-1.1103,-0.0642,27,0.3704
position_limit,ls_cap25,screened five,False,False,168,-0.0711,-2.0677,-0.0912,27,0.3333
position_limit,ls_cap25,screened five,False,False,169,-0.1203,-4.309,-0.1537,33,0.303
position_limit,ls_cap25,screened five,False,False,170,-0.1048,-2.6132,-0.1273,27,0.2593
position_limit,ls_cap25,screened five,False,False,171,0.0044,0.1909,-0.0868,26,0.4231
position_limit,ls_cap25,screened five,False,False,172,-0.0522,-1.5426,-0.1102,28,0.25
position_limit,ls_cap25,screened five,False,False,173,-0.02,-0.358,-0.1008,27,0.4444
position_limit,ls_cap25,screened five,False,False,174,-0.1464,-3.3935,-0.1571,30,0.3333
position_limit,ls_cap25,screened five,False,False,175,0.0016,0.1185,-0.0688,29,0.2759
position_limit,ls_cap25,screened five,False,False,176,-0.0519,-1.6663,-0.078,24,0.4167
position_limit,ls_cap25,screened five,False,False,177,-0.0373,-1.4705,-0.0559,35,0.3429
position_limit,ls_cap25,screened five,False,False,178,-0.0209,-0.4234,-0.0945,28,0.3929
position_limit,ls_cap25,screened five,False,False,179,-0.0654,-2.0297,-0.0841,27,0.4074
position_limit,ls_cap25,screened five,False,False,180,-0.1276,-5.2064,-0.1443,22,0.1818
position_limit,ls_cap25,screened five,False,False,181,-0.0434,-1.2707,-0.0771,23,0.3913
position_limit,ls_cap25,screened five,False,False,182,-0.0985,-4.0216,-0.1137,29,0.2414
position_limit,ls_cap25,screened five,False,False,183,-0.0175,-0.3742,-0.0825,25,0.44
position_limit,ls_cap25,screened five,False,False,184,0.0171,0.5282,-0.0547,29,0.4138
position_limit,ls_cap25,screened five,False,False,185,-0.1407,-4.1702,-0.1561,32,0.25
position_limit,ls_cap25,screened five,False,False,186,-0.0498,-1.7068,-0.079,28,0.3571
position_limit,ls_cap25,screened five,False,False,187,-0.0542,-1.3057,-0.0918,31,0.2903
position_limit,ls_cap25,screened five,False,False,188,-0.1793,-7.1713,-0.1889,33,0.2424
position_limit,ls_cap25,screened five,False,False,189,0.0007,0.1064,-0.089,30,0.5333
position_limit,ls_cap25,screened five,False,False,190,-0.0035,-0.0531,-0.0588,26,0.3846
position_limit,ls_cap25,screened five,False,False,191,0.0121,0.3907,-0.0749,22,0.5
position_limit,ls_cap25,screened five,False,False,192,-0.1158,-3.2853,-0.1381,29,0.3793
position_limit,ls_cap25,screened five,False,False,193,-0.0979,-3.3231,-0.11,28,0.25
position_limit,ls_cap25,screened five,False,False,194,-0.1268,-3.8663,-0.13,28,0.3214
position_limit,ls_cap25,screened five,False,False,195,-0.0033,-0.0166,-0.0723,32,0.3438
position_limit,ls_cap25,screened five,False,False,196,-0.0284,-1.1713,-0.0672,31,0.4194
position_limit,ls_cap25,screened five,False,False,197,-0.0428,-2.0946,-0.0608,28,0.4286
position_limit,ls_cap25,screened five,False,False,198,-0.0489,-1.8151,-0.0594,33,0.2424
position_limit,ls_cap25,screened five,False,False,199,-0.109,-2.8759,-0.126,31,0.3548
position_limit,ls_cap25,screened five,False,False,200,-0.0806,-2.4356,-0.1042,29,0.2759
position_limit,ls_cap25,screened five,False,False,201,-0.0722,-3.0923,-0.1062,32,0.4688
position_limit,ls_cap25,screened five,False,False,202,-0.068,-1.3597,-0.1153,34,0.2941
position_limit,ls_cap25,screened five,False,False,203,-0.0536,-2.0152,-0.0589,27,0.2963
position_limit,ls_cap25,screened five,False,False,204,0.0344,0.8916,-0.0624,25,0.52
position_limit,ls_cap25,screened five,False,False,205,-0.0974,-3.192,-0.1053,30,0.4333
position_limit,ls_cap25,screened five,False,False,206,-0.0651,-2.43,-0.1049,27,0.3333
position_limit,ls_cap25,screened five,False,False,207,0.0033,0.1753,-0.0394,33,0.3636
position_limit,ls_cap25,screened five,False,False,208,0.1201,3.5251,-0.0361,24,0.5417
position_limit,ls_cap25,screened five,False,False,209,0.0396,1.0829,-0.0685,26,0.5
position_limit,ls_cap25,screened five,False,False,210,-0.1094,-3.1481,-0.1499,35,0.1714
position_limit,ls_cap25,screened five,False,False,211,0.0517,1.4908,-0.0402,30,0.4
position_limit,ls_cap25,screened five,False,False,212,0.0596,1.3321,-0.0665,28,0.4286
position_limit,ls_cap25,screened five,False,False,213,-0.1179,-4.2143,-0.1353,25,0.2
